lsoa21_code,lsoa21_name,pop2021
E01004371, Waltham Forest 025A,1674
E01004372, Waltham Forest 023C,1745
E01004373, Waltham Forest 025B,2087
E01004374, Waltham Forest 025C,1739
E01004375, Waltham Forest 025D,1781
E01004376, Waltham Forest 025E,1539
E01004377, Waltham Forest 010C,1723
E01004378, Waltham Forest 010D,2455
E01004379, Waltham Forest 007A,1672
E01004380, Waltham Forest 007B,1910
E01004381, Waltham Forest 007C,1970
E01004382, Waltham Forest 008C,1701
E01004383, Waltham Forest 007D,2640
E01004384, Waltham Forest 003A,2304
E01004385, Waltham Forest 003B,1932
E01004386, Waltham Forest 003C,1893
E01004387, Waltham Forest 007E,2379
E01004388, Waltham Forest 007F,1482
E01004389, Waltham Forest 003D,1692
E01004390, Waltham Forest 003E,1846
E01004391, Waltham Forest 014A,1629
E01004392, Waltham Forest 017A,1549
E01004393, Waltham Forest 014B,2321
E01004394, Waltham Forest 017B,1685
E01004395, Waltham Forest 018A,1523
E01004396, Waltham Forest 012A,1173
E01004397, Waltham Forest 017C,1615
E01004398, Waltham Forest 009A,2022
E01004399, Waltham Forest 009B,1513
E01004400, Waltham Forest 009C,1694
E01004401, Waltham Forest 014C,1724
E01004402, Waltham Forest 009D,1643
E01004403, Waltham Forest 009E,1990
E01004404, Waltham Forest 014D,1450
E01004405, Waltham Forest 020B,1692
E01004406, Waltham Forest 016A,1393
E01004407, Waltham Forest 013A,1857
E01004408, Waltham Forest 016B,1490
E01004409, Waltham Forest 016C,2024
E01004410, Waltham Forest 013B,1851
E01004411, Waltham Forest 016D,1795
E01004412, Waltham Forest 015A,1991
E01004413, Waltham Forest 004C,1077
E01004414, Waltham Forest 005B,1387
E01004415, Waltham Forest 004D,3010
E01004416, Waltham Forest 004E,1267
E01004417, Waltham Forest 005C,1522
E01004418, Waltham Forest 008D,2006
E01004419, Waltham Forest 008E,3128
E01004420, Waltham Forest 020C,2717
E01004421, Waltham Forest 018B,2009
E01004422, Waltham Forest 022A,2289
E01004423, Waltham Forest 020D,2780
E01004424, Waltham Forest 022B,2079
E01004425, Waltham Forest 022C,2208
E01004426, Waltham Forest 022D,2396
E01004427, Waltham Forest 022E,1438
E01004428, Waltham Forest 026B,1704
E01004429, Waltham Forest 026C,1445
E01004430, Waltham Forest 026D,1020
E01004432, Waltham Forest 023D,1329
E01004434, Waltham Forest 026E,1226
E01004435, Waltham Forest 023E,1026
E01004436, Waltham Forest 021B,1830
E01004437, Waltham Forest 021C,1841
E01004438, Waltham Forest 024C,2139
E01004439, Waltham Forest 021D,1869
E01004440, Waltham Forest 024D,1190
E01004441, Waltham Forest 024E,1821
E01004442, Waltham Forest 021E,1708
E01004443, Waltham Forest 016E,1116
E01004444, Waltham Forest 017D,1008
E01004445, Waltham Forest 018C,2933
E01004446, Waltham Forest 017E,2316
E01004447, Waltham Forest 016F,2296
E01004448, Waltham Forest 018D,1731
E01004449, Waltham Forest 018E,2511
E01004450, Waltham Forest 006A,2460
E01004451, Waltham Forest 005D,1383
E01004452, Waltham Forest 005E,1431
E01004453, Waltham Forest 006B,1566
E01004454, Waltham Forest 006C,1564
E01004455, Waltham Forest 006D,1382
E01004456, Waltham Forest 006E,1526
E01004457, Waltham Forest 012B,1327
E01004458, Waltham Forest 012C,1402
E01004459, Waltham Forest 012D,1425
E01004460, Waltham Forest 011D,1675
E01004462, Waltham Forest 011E,1314
E01004463, Waltham Forest 012E,1406
E01004464, Waltham Forest 013C,1648
E01004465, Waltham Forest 015B,1361
E01004466, Waltham Forest 015C,1447
E01004467, Waltham Forest 015D,1425
E01004468, Waltham Forest 015E,1439
E01004469, Waltham Forest 013D,1459
E01004470, Waltham Forest 013E,1255
E01004471, Waltham Forest 013F,1586
E01004472, Wandsworth 021A,1736
E01004473, Wandsworth 026A,1494
E01004474, Wandsworth 021B,1561
E01004475, Wandsworth 026B,1339
E01004476, Wandsworth 021C,1107
E01004477, Wandsworth 017A,1279
E01004478, Wandsworth 017B,1555
E01004479, Wandsworth 017C,1727
E01004480, Wandsworth 026C,2751
E01004481, Wandsworth 029A,1557
E01004482, Wandsworth 030A,1589
E01004483, Wandsworth 026D,1219
E01004484, Wandsworth 026E,1585
E01004485, Wandsworth 030B,1333
E01004486, Wandsworth 026F,1531
E01004487, Wandsworth 030C,1526
E01004488, Wandsworth 029B,1642
E01004489, Wandsworth 030D,1290
E01004490, Wandsworth 031A,2548
E01004491, Wandsworth 031B,1486
E01004492, Wandsworth 031C,1605
E01004493, Wandsworth 019A,1816
E01004494, Wandsworth 018A,1551
E01004495, Wandsworth 024A,2583
E01004496, Wandsworth 024B,1645
E01004497, Wandsworth 024C,1587
E01004498, Wandsworth 031D,1376
E01004499, Wandsworth 020A,1466
E01004500, Wandsworth 014A,1682
E01004501, Wandsworth 014B,1719
E01004502, Wandsworth 020B,1686
E01004503, Wandsworth 014C,1521
E01004504, Wandsworth 020C,1556
E01004505, Wandsworth 014D,2424
E01004506, Wandsworth 011A,2407
E01004507, Wandsworth 014E,1827
E01004508, Wandsworth 012A,2477
E01004510, Wandsworth 012B,1496
E01004511, Wandsworth 010B,1736
E01004512, Wandsworth 019B,1240
E01004513, Wandsworth 018B,1519
E01004514, Wandsworth 012C,2504
E01004515, Wandsworth 012D,2084
E01004516, Wandsworth 036A,1529
E01004517, Wandsworth 037A,1509
E01004518, Wandsworth 036B,1800
E01004519, Wandsworth 036C,1968
E01004520, Wandsworth 036D,1789
E01004521, Wandsworth 037B,1724
E01004522, Wandsworth 037C,1422
E01004523, Wandsworth 036E,1939
E01004524, Wandsworth 037D,1473
E01004525, Wandsworth 035A,1333
E01004526, Wandsworth 035B,1765
E01004527, Wandsworth 035C,1410
E01004528, Wandsworth 035D,2370
E01004529, Wandsworth 035E,1857
E01004530, Wandsworth 035F,2138
E01004531, Wandsworth 033A,1543
E01004532, Wandsworth 032A,2022
E01004533, Wandsworth 033B,1570
E01004534, Wandsworth 008A,2415
E01004535, Wandsworth 007A,1408
E01004536, Wandsworth 008B,1588
E01004537, Wandsworth 007B,1451
E01004538, Wandsworth 007C,1616
E01004539, Wandsworth 003A,2333
E01004540, Wandsworth 003B,3000
E01004541, Wandsworth 007D,2210
E01004542, Wandsworth 021D,1915
E01004543, Wandsworth 027A,2856
E01004544, Wandsworth 021E,2700
E01004545, Wandsworth 027B,2161
E01004546, Wandsworth 027C,2048
E01004547, Wandsworth 029C,1769
E01004548, Wandsworth 029D,2194
E01004549, Wandsworth 027D,1548
E01004550, Wandsworth 017D,1502
E01004551, Wandsworth 012E,1819
E01004552, Wandsworth 008C,1595
E01004553, Wandsworth 015A,1416
E01004554, Wandsworth 009A,1913
E01004555, Wandsworth 017E,1954
E01004556, Wandsworth 009B,2294
E01004557, Wandsworth 015B,1413
E01004558, Wandsworth 015C,1505
E01004559, Wandsworth 015D,1391
E01004560, Wandsworth 001A,1313
E01004563, Wandsworth 039E,1508
E01004564, Wandsworth 039D,1567
E01004565, Wandsworth 005A,1617
E01004566, Wandsworth 001B,1497
E01004567, Wandsworth 039A,2971
E01004568, Wandsworth 013A,1748
E01004569, Wandsworth 023A,1296
E01004570, Wandsworth 023B,1513
E01004571, Wandsworth 023C,1609
E01004572, Wandsworth 016A,1595
E01004573, Wandsworth 023D,1356
E01004574, Wandsworth 013B,1584
E01004575, Wandsworth 013C,1515
E01004576, Wandsworth 013D,1444
E01004577, Wandsworth 003C,1559
E01004579, Wandsworth 004B,1771
E01004580, Wandsworth 004C,1960
E01004581, Wandsworth 004D,1578
E01004582, Wandsworth 001C,1476
E01004583, Wandsworth 001D,1376
E01004584, Wandsworth 003D,1552
E01004585, Wandsworth 008D,1419
E01004586, Wandsworth 009C,1449
E01004587, Wandsworth 009D,1278
E01004588, Wandsworth 008E,1194
E01004589, Wandsworth 009E,1486
E01004590, Wandsworth 005B,1499
E01004591, Wandsworth 005C,2709
E01004592, Wandsworth 005D,1686
E01004593, Wandsworth 025A,1694
E01004594, Wandsworth 020D,1613
E01004595, Wandsworth 025B,2036
E01004596, Wandsworth 020E,1824
E01004597, Wandsworth 025C,2425
E01004598, Wandsworth 025D,2207
E01004599, Wandsworth 025E,1593
E01004601, Wandsworth 018D,1714
E01004602, Wandsworth 010C,1489
E01004604, Wandsworth 006A,1830
E01004605, Wandsworth 006B,1561
E01004606, Wandsworth 006C,1514
E01004607, Wandsworth 006D,1982
E01004608, Wandsworth 006E,1547
E01004609, Wandsworth 010E,1278
E01004610, Wandsworth 033C,1432
E01004611, Wandsworth 032B,1454
E01004612, Wandsworth 032C,2157
E01004613, Wandsworth 033D,1540
E01004614, Wandsworth 034A,1862
E01004615, Wandsworth 034B,1616
E01004616, Wandsworth 034C,2055
E01004617, Wandsworth 034D,1333
E01004618, Wandsworth 032D,1248
E01004619, Wandsworth 015E,1571
E01004620, Wandsworth 019C,1439
E01004621, Wandsworth 019D,1760
E01004622, Wandsworth 024D,1757
E01004623, Wandsworth 019E,1770
E01004624, Wandsworth 024E,1505
E01004625, Wandsworth 027E,1535
E01004626, Wandsworth 027F,1513
E01004627, Wandsworth 019F,1652
E01004628, Wandsworth 022A,1309
E01004629, Wandsworth 020F,1499
E01004630, Wandsworth 022B,1432
E01004631, Wandsworth 022C,1724
E01004632, Wandsworth 028A,1367
E01004633, Wandsworth 022D,1314
E01004634, Wandsworth 028B,1644
E01004635, Wandsworth 028C,1972
E01004636, Wandsworth 028D,1749
E01004637, Wandsworth 028E,1566
E01004638, Wandsworth 011B,1763
E01004639, Wandsworth 011C,1668
E01004640, Wandsworth 011D,1320
E01004641, Wandsworth 011E,1703
E01004642, Wandsworth 016B,1904
E01004643, Wandsworth 016C,1585
E01004644, Wandsworth 016D,1639
E01004645, Wandsworth 016E,1648
E01004646, Westminster 002A,1701
E01004647, Westminster 001A,1663
E01004648, Westminster 002B,1485
E01004649, Westminster 001B,2032
E01004650, Westminster 002C,1700
E01004651, Westminster 003A,1788
E01004652, Westminster 017A,1319
E01004653, Westminster 014A,1715
E01004654, Westminster 014B,1526
E01004656, Westminster 014D,1459
E01004657, Westminster 012A,1824
E01004658, Westminster 012B,2166
E01004659, Westminster 008A,1571
E01004660, Westminster 008B,2345
E01004661, Westminster 012C,1940
E01004662, Westminster 012D,1792
E01004663, Westminster 012E,1526
E01004665, Westminster 024A,1470
E01004668, Westminster 023D,1464
E01004669, Westminster 024B,1878
E01004670, Westminster 009A,1389
E01004674, Westminster 005A,1136
E01004675, Westminster 005B,1597
E01004676, Westminster 006A,1413
E01004677, Westminster 005C,1511
E01004678, Westminster 005D,2039
E01004679, Westminster 005E,1695
E01004680, Westminster 015A,1779
E01004681, Westminster 016A,2376
E01004682, Westminster 016B,2411
E01004683, Westminster 015B,1973
E01004684, Westminster 015C,1810
E01004686, Westminster 015E,2487
E01004687, Westminster 019A,1969
E01004690, Westminster 019D,2166
E01004691, Westminster 019E,1798
E01004692, Westminster 019F,1769
E01004693, Westminster 017B,1586
E01004694, Westminster 016C,1977
E01004695, Westminster 017C,1647
E01004696, Westminster 017D,1678
E01004697, Westminster 016D,1886
E01004698, Westminster 017E,1783
E01004699, Westminster 017F,1378
E01004700, Westminster 016E,1644
E01004701, Westminster 007A,2178
E01004702, Westminster 009E,1442
E01004703, Westminster 007B,1093
E01004705, Westminster 007D,1251
E01004706, Westminster 006B,1438
E01004707, Westminster 006C,1554
E01004708, Westminster 006D,1840
E01004709, Westminster 007E,1799
E01004710, Westminster 002D,1373
E01004711, Westminster 002E,1592
E01004712, Westminster 008C,1317
E01004713, Westminster 011A,1545
E01004714, Westminster 011B,2261
E01004715, Westminster 013A,2012
E01004716, Westminster 011C,1468
E01004717, Westminster 011D,1884
E01004718, Westminster 004A,1906
E01004719, Westminster 004B,1545
E01004720, Westminster 004C,1713
E01004721, Westminster 004D,1252
E01004722, Westminster 004E,2055
E01004723, Westminster 005F,1660
E01004724, Westminster 001C,2027
E01004725, Westminster 003B,2341
E01004726, Westminster 003C,2037
E01004727, Westminster 008D,2155
E01004728, Westminster 003D,1414
E01004729, Westminster 003E,1470
E01004730, Westminster 001D,1268
E01004731, Westminster 020A,1481
E01004732, Westminster 020B,1345
E01004733, Westminster 020C,1535
E01004734, Westminster 018A,1614
E01004735, Westminster 018B,1624
E01004736, Westminster 018C,1311
E01004737, Westminster 024C,1244
E01004740, Westminster 021A,1756
E01004741, Westminster 024F,1276
E01004742, Westminster 022A,1459
E01004743, Westminster 021B,1156
E01004744, Westminster 020D,1551
E01004746, Westminster 021D,1472
E01004747, Westminster 021E,1249
E01004748, Westminster 020E,1547
E01004749, Westminster 022B,1463
E01004750, Westminster 023E,1545
E01004751, Westminster 022C,1823
E01004752, Westminster 022D,1525
E01004753, Westminster 022E,1710
E01004754, Westminster 010A,2106
E01004755, Westminster 010B,1742
E01004756, Westminster 006E,1342
E01004757, Westminster 010C,1535
E01004760, Westminster 014E,1434
E01004761, Westminster 018D,2638
E01004762, Westminster 011E,1750
E01004763, Westminster 013B,1967
E01004765, Westminster 013D,1141
